id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aco_A300,tipo_do_aco_A400,espessura_da_chapa_de_aco,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientacao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
1959,1325,1339,-20,-166,100,167,28,39,21547,189,1353,FALSE,TRUE,200,65.37,0.03,0.53,0.44,0.01,0.46,0.93,0.07,0.07,1,2.22,1.11,1.59,0.56,0.43,0.64,172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1960,1063,1071,2109173,2109236,100,125,13,-194,11880,126,1362,TRUE,FALSE,80,86.93,0.38,0.36,0.92,0.01,0.85,1,-0.02,-0.02,1,2.1,1.04,1.08,0.08,-0.27,0.33,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1961,1272,1285,2691161,2691189,100,59,14,10,7164,124,1692,TRUE,FALSE,70,82.5,0.24,0.1,0.8,0.01,0.71,1,0.09,0.09,0,1.77,1,1,-0.2,-0.2,0.19,65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1962,34,40,28542,-166,100,67,10,-194,8355,148,1358,FALSE,TRUE,40,89.9,0,0.25,0.78,0.01,0.9,0.9,0.16,1.16,0,1.83,0.95,0.85,-0.22,0,0.17,116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1963,41,218,2840169,2840236,100,6987,264,-194,722716,126,1358,FALSE,TRUE,40,56.4,0.06,0.44,0.38,0.13,0.67,0.52,0.19,1.19,0,3.81,2.25,1.83,-0.62,-0.19,1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1964,612,-186,1658742,1658769,100,147,15,29,15501,125,1694,FALSE,TRUE,70,70.79,0.92,0.26,0.35,0.01,0.8,1,0.17,0.17,1,2.17,1.08,1.45,0.65,-0.18,0.32,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1965,-11,1084,8649727,8649771,100,-206,-229,51,37889,134,1362,FALSE,TRUE,120,70,0.41,0.41,0.34,0.01,0.38,1,0.03,0.03,1,2.52,1.04,1.71,0.66,-0.11,0.83,959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,39,222,-20,1465433,100,6294,313,151,627913,124,1358,FALSE,TRUE,40,68.82,0.06,0.45,0.39,0.13,0.57,0.41,-0.06,0.94,0,3.8,2.26,1.84,-0.61,-0.19,1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1967,-11,216,1636571,-166,100,6603,240,-194,688556,0,-214,FALSE,TRUE,40,84.25,0.06,0.43,0.38,0.13,0.71,0.55,-0.05,0.95,0,3.82,2.24,1.81,-0.62,-0.19,1,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1968,853,872,899231,-166,100,788,65,140,51343,126,1350,FALSE,TRUE,40,77.05,0.78,0.43,0.29,0.01,0.21,1,-0.06,-0.06,1,2.89,1,2.15,0.71,-0.14,1,95,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1969,1190,1219,909972,909953,100,588,99,56,63194,126,1360,TRUE,FALSE,70,71.29,0.21,0.48,0.49,0.03,0.24,0.71,0.17,0.33,1,2.77,1.54,1.71,0.51,-0.15,1,96,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,899,904,7047365,949669,100,-206,11,11,6302,111,1692,TRUE,FALSE,70,68.97,0.63,0.22,1,0.01,0.91,1,0.18,0.18,0,1.81,1,1.04,0,-0.25,0.17,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1971,13,21,11831721,1566638,100,67,14,17,6235,111,-214,TRUE,FALSE,70,70.39,0.03,0.24,0.53,0.01,0.64,1,-0.88,-0.88,1,1.83,0.95,1.23,0.47,-0.22,0.27,850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1972,39,216,1133715,1133734,100,-206,256,117,648910,119,1358,FALSE,TRUE,40,88.66,0.06,0.35,0.41,0.13,0.62,0.52,0.2,1.2,0,3.79,2.25,1.83,-0.59,-0.19,1,1105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1973,57,-186,2312033,2312039,100,155,24,24,15896,103,1356,TRUE,FALSE,70,79.33,0.17,0.42,0.82,0.01,0.62,0.96,0.57,0.92,1,2.19,1.11,1.32,0.18,-0.24,0.39,84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,626,643,1974176,1974206,100,-206,38,25,0,148,1690,TRUE,FALSE,70,88.31,0.76,0.46,0.88,0.01,0.44,0.88,-0.01,-0.01,1,2.33,1.2,1.34,0.12,-0.01,0.55,109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1975,586,597,745366,745380,100,39,10,7,3894,149,1356,TRUE,FALSE,50,106.65,0.74,0.35,0.82,0.01,0.9,1,-0.12,-0.12,0,1.59,0.95,0.85,-0.18,-0.04,0.21,114,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1976,13,28,1388373,-166,100,140,17,15,14536,123,1687,TRUE,FALSE,80,79.82,0.02,0.21,0.53,0.01,0.88,1,0.34,0.34,1,2.15,1.18,1.18,0.47,-0.17,0.33,55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1977,1061,1067,966898,966930,100,142,11,11,16101,127,1353,FALSE,TRUE,40,65.83,0.62,0.2,1,0.01,0.91,0.91,0.01,0.09,0,2.16,1,1,0,-0.19,0.31,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1978,1333,1347,1658945,1658959,100,144,-229,27,18238,127,1364,FALSE,TRUE,40,78.63,0.03,0.41,0.27,0.01,0.65,0.97,-0.23,-0.23,1,2.16,1.15,1.43,0.73,-0.08,0.51,1176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1979,41,-186,24914214,2497138,100,3228,280,137,343029,126,1358,FALSE,TRUE,40,98.79,0.33,0.39,0.96,0.1,0.53,0.53,0.12,1.12,0,3.52,2.13,1.67,-0.04,-0.19,1,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1980,39,212,862475,-166,100,16759,794,495,2020624,126,-214,FALSE,TRUE,40,90.87,0.05,0.54,0.96,0.12,0.22,0.44,-0.29,0.71,1,4.22,2.24,2.34,0.04,-0.08,1,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1981,1164,1173,2077064,2077074,100,-206,20,10,9208,127,1353,TRUE,FALSE,69,73.54,0.29,0.51,0.63,0.01,0.8,0.9,-0.41,-0.41,0,1.92,1.2,0.95,-0.38,-0.11,0.23,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1982,-11,322,589740,589752,100,68,14,10,8808,141,1352,FALSE,TRUE,40,76.96,0.38,0.24,0.9,0.01,0.71,1,0.07,0.19,0,1.83,1,0.95,-0.1,-0.02,0.2,114,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1983,1900,216,1679793,1679864,100,6882,275,134,723207,124,1358,FALSE,TRUE,-154,87.75,0.06,0.41,0.38,0.13,0.64,0.51,0.26,1.26,0,3.84,2.24,1.83,-0.62,-0.2,1,1232,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1984,983,1005,817076,817090,100,83,26,15,9643,127,1362,TRUE,FALSE,120,84.8,0.86,0.53,0.5,0.02,0.85,0.53,0.29,0.29,0,1.92,1.34,0.9,-0.5,-0.11,0.34,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,8534,1634,-20,1465360,100,-206,14,23,24102,108,1353,FALSE,TRUE,-154,87.86,0.03,0.34,0.39,0.01,0.79,1,0.15,0.15,1,2.41,1.04,1.36,0.61,-0.33,0.53,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1986,38,184,2708878,2708939,100,4915,188,87,541426,125,1400,FALSE,TRUE,40,77.61,0.06,0.56,0.34,0.1,0.77,0.51,0.22,1.22,1,3.69,2.15,1.72,0.66,-0.11,1,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1987,13843,1578,1729556,1729557,100,226,22,28,23894,124,1353,FALSE,TRUE,-154,83.89,0.11,0.34,0.29,0.01,0.36,1,0.15,0.15,1,2.35,0.85,1.45,0.71,-0.29,0.58,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1988,41,232,844714,844903,100,20313,-229,497,2400588,141,1400,FALSE,TRUE,40,76.95,0.06,0.44,0.94,0.14,0.25,0.38,-0.19,0.81,0,4.31,2.28,2.28,-0.06,-0.08,1,23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1989,522,528,3028545,3028556,100,35,12,8,4108,143,1360,FALSE,TRUE,50,93.93,0.88,0.32,0.82,0.01,0.67,1,0.13,0.13,0,1.54,0.95,0.9,-0.18,0,0.21,120,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1990,806,812,-20,675327,100,-206,2,4,2127,188,1358,FALSE,TRUE,50,64.74,0.8,0.25,0.57,0,1,1,0.24,0.24,0,1.2,0.3,0.6,-0.43,0,0.14,989,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1991,41,219,713328,713531,100,6679,298,140,649139,124,1358,FALSE,TRUE,40,64.77,0.06,0.47,0.92,0.13,0.64,0.52,0.23,1.23,0,3.8,2.25,1.82,-0.08,-0.19,1,45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1992,1219,1234,30697961,3134249,100,189,37,23,18327,124,1364,TRUE,FALSE,80,72.85,0.21,0.68,0.9,0.01,0.54,0.7,0.36,0.36,0,2.28,1.3,1.2,-0.1,-0.25,0.6,85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1993,13,21,1569522,1569536,100,19,8,5,2318,141,1687,FALSE,TRUE,100,73.22,0.76,0.26,0.67,0,1,1,0.21,0.21,0,1.28,0.9,0.7,-0.33,-0.08,0.14,105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,39,216,1903355,1903423,100,6878,253,125,709363,125,1358,FALSE,TRUE,40,64.73,0.06,0.44,0.39,0.13,0.69,0.52,0.11,1.11,0,3.84,2.25,1.83,-0.61,-0.19,1,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1995,1363,-186,4121201,4121214,100,115,11,-194,11931,118,1373,FALSE,TRUE,100,62.93,0.35,0.33,0.75,0.01,0.82,1,0.32,0.32,1,2.06,0.95,1.08,0.25,-0.17,0.22,638,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,-11,466,817238,817245,100,108,16,15,12221,126,1696,FALSE,TRUE,40,90.69,0.54,0.27,1,0.01,0.75,1,-0.01,-0.01,0,2.03,1.08,1.18,0,-0.09,0.29,108,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1997,1291,1305,3982273,3982278,100,248,25,30,25531,127,1353,FALSE,TRUE,1,78.33,0.08,0.27,0.9,0.01,0.44,1,-0.26,-0.26,1,2.39,1.08,1.48,0.1,-0.15,0.6,88,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1998,438,447,551913,551924,100,88,12,13,9917,125,1322,FALSE,TRUE,40,77.57,0.51,0.24,0.85,0.01,0.92,1,-0.05,-0.05,1,1.94,1.04,1.11,0.15,-0.1,0.26,104,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1999,41,171,-20,2286298,100,5695,277,124,588714,124,1358,FALSE,TRUE,40,80.56,0.06,0.47,0.37,0.13,0.66,0.53,-0.22,0.78,0,3.62,2.23,1.8,-0.63,-0.19,1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2000,507,521,10369596,-166,100,67,27,9,7881,127,1360,TRUE,FALSE,70,95.98,0.72,0.3,0.68,0.01,0.63,0.89,0.29,0.5,0,1.83,1.18,0.95,-0.32,-0.09,0.21,104,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2001,550,549,8741617,1647954,100,466,37,34,53525,133,1362,FALSE,TRUE,100,81.16,0.25,0.4,0.34,0.01,0.38,0.92,-0.04,-0.04,1,2.66,1.15,1.42,0.66,-0.12,0.92,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2002,1603,1611,2277118,-166,100,133,-229,17,9458,103,1634,FALSE,TRUE,1,78.89,0.05,0.3,0.43,0.01,0.68,1,-0.24,-0.24,1,2.12,1.11,1.23,0.57,-0.26,0.35,81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,259,272,1647143,1647194,100,479,44,44,52715,140,1392,FALSE,TRUE,220,73.62,0.38,0.35,0.24,0.01,0.24,0.98,-0.09,-0.09,1,2.68,1.11,1.63,0.76,-0.02,0.93,116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2004,523,534,899390,899399,100,103,38,16,12424,126,-214,FALSE,TRUE,40,85.99,0.66,0.59,0.44,0.02,0.73,0.63,-0.22,-0.25,0,2.01,1.43,0.7,-0.56,-0.1,0.31,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,1080,191,24193217,4349745,100,12477,-229,-194,1431766,141,1400,FALSE,TRUE,-154,79.36,0.06,0.44,0.97,0.11,0.25,0.45,0.06,1.06,0,4.1,2.18,2.17,-0.03,-0.1,1,29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2006,1273,1283,51943,519540,100,204,15,23,26213,127,1394,FALSE,TRUE,40,96.52,0.13,0.27,0.57,0.01,0.87,1,0,0,1,2.31,1.11,1.36,0.43,-0.2,0.49,55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2007,-11,1622,1601728,1601796,100,155,12,-194,23881,109,1692,TRUE,FALSE,70,78.39,0.08,0.23,0.91,0.01,0.92,1,-0.25,-0.25,0,2.19,1.15,1.04,-0.09,-0.28,0.22,88,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2008,4964,563,949136,949144,100,2108,67,-194,260241,134,1353,FALSE,TRUE,-154,90.08,0.66,0.31,0.14,0.01,0.25,1,0.2,0.2,1,3.33,1.08,2.45,0.86,-0.14,1,92,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2009,41,-186,1505915,1505982,100,7003,252,138,734568,127,1356,FALSE,TRUE,40,72.89,0.06,0.4,0.38,0.13,0.77,0.47,0.28,1.28,0,3.85,2.24,1.82,-0.62,-0.19,1,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2010,10241,1045,3023370,3023381,100,70,14,10,8537,127,1648,TRUE,FALSE,-154,72.79,0.45,0.44,0.91,0.01,0.79,1,0.03,0.12,0,1.85,1.04,1,-0.09,-0.16,0.22,745,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2011,12362,1281,12806495,12806520,100,386,61,50,44712,134,1364,FALSE,TRUE,-154,61.73,0.11,0.41,0.18,0.01,0.22,1,-0.23,-0.23,1,2.59,1.08,1.7,0.82,-0.15,0.97,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2012,41,197,1924169,1924363,100,-206,-229,365,1398637,133,1402,FALSE,TRUE,40,87.94,0.06,0.55,0.96,0.11,0.25,0.46,-0.21,-0.24,0,4.08,2.2,2.21,-0.04,-0.1,1,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2013,620,637,1863816,1864008,100,767,47,137,85442,125,-214,FALSE,TRUE,100,79.62,0.91,0.23,0.11,0.01,0.15,1,-0.28,-0.28,1,2.88,1.04,2.18,0.89,-0.18,1,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2014,1589,1598,1108621,1108641,100,167,18,22,20267,124,1698,FALSE,TRUE,90,86.4,0.1,0.2,0.27,0.01,0.5,1,0.25,0.25,1,2.22,0.95,1.34,0.73,-0.12,0.49,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015,39,226,518468,-166,100,-206,796,462,0,143,1400,FALSE,TRUE,40,96.96,0.06,0.5,0.94,0.16,0.3,0.39,-0.06,0.94,0,4.32,2.35,2.35,-0.06,-0.06,1,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2016,1612,0,-20,2587012,100,-206,11,14,9498,109,1394,FALSE,TRUE,300,71.53,0.01,0.22,0.36,0,1,1,-0.08,-0.08,1,1.95,0.9,1.15,0.64,-0.25,0.24,754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2017,41,214,1252778,173236,100,11355,639,388,1315891,141,1402,FALSE,TRUE,40,70.02,0.06,0.58,0.99,0.13,0.24,0.46,0.06,0.17,1,4.06,2.24,2.26,0.01,-0.11,1,31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,647,667,368143,368208,100,-206,12,110,64701,133,1687,TRUE,FALSE,80,72.13,0.74,0.4,0.08,0.01,0.92,1,0.19,0.19,1,2.76,1.04,2.04,0.92,-0.14,0.99,83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,1147,1160,2039121,2039135,100,-206,-229,12,9155,111,1648,TRUE,FALSE,80,58.97,0.51,0.37,0.5,0.01,0.86,0.92,-0.37,-0.37,1,2,1.04,1.04,0.5,-0.25,0.23,80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2020,1357,1373,212157,212188,100,114,20,26,13299,142,1373,FALSE,TRUE,40,78.07,0.31,0.44,0.39,0.01,0.65,0.92,0.02,0.02,1,2.06,1.11,1.34,0.61,0.03,0.49,125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021,921,930,2433462,2433462,100,86,14,12,10286,134,1692,TRUE,FALSE,70,88.84,0.45,0.28,1,0.01,0.86,1,0.08,0.08,0,1.93,1.08,1.08,0,-0.18,0.26,92,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2022,16,24,1060679,203987,100,612,15,52,59858,93,1698,TRUE,FALSE,70,80.49,0,0.26,0.1,0,0.53,1,-0.21,-0.23,1,2.82,0.9,1.72,0.9,-0.37,0.2,603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2023,3314,504,41543991,5169335,100,200,30,-194,21691,126,1698,FALSE,TRUE,-154,64.29,0.75,0.45,0.64,0.01,0.43,1,0.61,0.98,1,2.3,1.2,1.4,0.36,-0.25,0.53,1020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2024,1568,1578,8405324,1168994,100,66,12,9,6760,119,1652,TRUE,FALSE,80,76.43,0.15,0.33,1,0.01,0.75,1,-0.91,-0.91,0,1.82,0.95,0.95,0,-0.19,0.19,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2025,1159,1170,71777,71788,100,61,-229,11,10855,158,1387,TRUE,FALSE,40,81.25,0.11,0.23,1,0.01,1,1,0.06,1.06,0,1.79,0.95,1.04,0,0.06,0.19,135,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2026,609,621,103892,103932,100,-206,56,39,50750,135,1364,FALSE,TRUE,100,89.63,0.91,0.45,0.38,0.01,0.2,1,0.54,0.54,1,2.64,1.04,1.59,0.62,-0.12,0.92,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2027,482,490,547500,547511,100,87,14,12,8948,126,1356,TRUE,FALSE,70,87.96,0.71,0.44,0.92,0.01,0.86,0.92,0.37,0.37,0,1.94,1.08,1.04,-0.08,-0.17,0.24,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2028,39,171,239041,239088,100,-206,166,89,407075,125,1360,FALSE,TRUE,40,76.55,0.06,0.59,0.34,0.11,0.79,0.57,0.06,1.06,0,3.6,2.16,1.67,-0.66,-0.19,1,45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2029,1175,1187,2535272,2535292,100,108,13,14,12056,127,1352,FALSE,TRUE,40,76.53,0.28,0.2,0.86,0.01,0.92,1,-0.11,-0.08,1,2.03,1.11,1.15,0.14,-0.17,0.29,71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2030,1065,1083,2277670,2277688,100,120,27,18,10612,117,1358,TRUE,FALSE,80,85.94,0.41,0.57,0.78,0.01,0.67,0.83,0.24,0.24,1,2.08,1.26,1.26,0.22,-0.27,0.42,816,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2031,1245,1258,64701,64720,100,182,-229,21,22198,118,1354,TRUE,TRUE,70,74.07,0.14,0.32,0.57,0.01,0.55,1,-0.29,-0.29,1,2.26,1.08,1.32,0.43,-0.19,0.42,90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2032,-11,18,817238,817245,100,114,18,15,11442,127,1366,FALSE,TRUE,40,88.55,0.02,0.32,0,0.01,0.67,1,0.26,0.46,1,2.06,1.04,1.18,0.33,-0.13,0.27,89,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2033,1261,1268,393457,393488,100,69,10,-194,9265,111,1628,FALSE,TRUE,70,73.41,0.58,0.28,0.54,0,0.8,1,0.15,0.15,1,1.84,0.9,1.11,0.46,-0.27,0.24,76,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2034,1145,-186,2466339,2466372,100,279,19,29,32358,127,1362,TRUE,FALSE,80,95.51,0,0.38,0.71,0.01,0.88,1,0.32,0.32,1,2.44,1.18,1.46,0.29,-0.2,0.55,689,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2035,1269,1290,-20,315142,100,445,58,51,54451,127,1353,FALSE,TRUE,70,82.35,0.14,0.56,0.37,0.01,0.24,1,0.83,0.83,1,2.65,1.11,1.61,0.63,-0.14,0.98,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2036,-11,32,1036577,1036598,100,60,20,9,7446,135,1356,TRUE,FALSE,70,60.4,0.15,0.36,0.9,0.01,0.8,1,1.12,0.12,0,1.78,1.15,0.95,-0.1,-0.05,0.2,109,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2037,-11,19,3550754,3550771,100,-206,-229,18,0,182,1387,FALSE,TRUE,200,86.4,0.01,0.33,0.35,0,0.5,0.94,-0.15,-0.15,1,1.94,0.78,1.23,0.65,0.37,0.21,167,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2038,15,-186,2070769,2070796,100,521,56,38,48231,109,1627,FALSE,TRUE,90,82.55,0.04,0.3,0.24,0.01,0.26,1,-0.01,-0.01,1,2.75,1.11,1.57,0.76,-0.25,0.94,82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2039,1090,1124,72307,72355,100,203,52,27,22478,119,1364,TRUE,FALSE,200,84.86,0.08,0.56,0.6,0.01,0.51,0.7,-0.53,-0.53,0,2.31,1.3,1.28,-0.4,0,0.6,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2040,1159,1164,879259,879265,100,76,15,15,7145,110,1356,FALSE,TRUE,175,102.52,0.31,0.47,0.67,0,0.53,1,-0.21,-0.21,1,1.88,0.9,1.18,0.33,-0.27,0.24,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2041,1373,1395,753061,753089,100,862,37,-194,71608,111,1356,TRUE,FALSE,70,77.39,0,0.45,0.97,0.01,0.62,0.97,-0.12,-0.12,0,2.94,1.28,1.48,-0.03,-0.27,0.99,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2042,1105,1130,75122,75139,100,101,20,-194,11776,126,1356,FALSE,TRUE,40,64.48,0.36,0.5,0.33,0.02,0.8,0.67,-0.16,-0.16,0,2,1.32,1.08,-0.67,-0.09,0.63,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2043,39,191,1743219,1743250,100,13037,646,468,1442027,140,1356,FALSE,TRUE,40,92.68,0.06,0.55,0.4,0.11,0.22,0.5,0.05,1.05,0,4.12,2.18,2.31,-0.6,-0.1,1,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2044,1331,1344,939827,939860,100,230,24,33,20916,141,1627,FALSE,TRUE,40,62.2,0.03,0.33,0.16,0.01,0.38,1,-0.25,-0.25,1,2.36,0.95,1.52,0.84,-0.07,0.69,108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2045,1188,1202,620684,620611,100,706,57,90,75121,135,1353,FALSE,TRUE,175,72.54,0.3,0.37,0.1,0.01,0.24,1,-0.08,-0.04,1,2.85,1.04,1.96,0.9,-0.17,1,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2046,1613,1622,505127,505112,100,93,10,14,7588,93,1690,TRUE,FALSE,70,80.42,0,0.28,0.86,0.01,0.8,1,6.21E-05,6.21E-05,1,1.97,0.95,1.15,0.14,-0.42,0.29,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2047,626,643,483796,483808,100,445,17,76,45269,126,1687,FALSE,TRUE,150,71.01,0.79,0.32,0.21,0.01,0.71,1,0.05,0.15,1,2.65,1.08,1.86,0.79,-0.26,0.93,1144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2048,39,216,1903355,1903423,100,6878,286,-194,709363,126,1358,FALSE,TRUE,40,79.36,0.06,0.46,0.38,0.13,0.64,0.47,-0.1,0.9,0,3.84,2.25,1.8,-0.62,-0.19,1,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2049,1325,1334,14350011,1901975,100,-206,17,28,0,127,-214,FALSE,TRUE,40,78.64,0.04,0.28,0.31,0.01,0.53,1,0.05,0.05,1,2.14,0.95,1.46,0.69,-0.15,0.51,646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2050,43,218,2002718,2003457,100,6008,214,142,674367,124,1358,FALSE,TRUE,40,95.36,0.06,0.44,0.35,0.13,0.64,0.43,0.25,1.25,0,3.8,2.25,1.86,-0.65,-0.19,1,924,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2051,501,531,2394841,2394907,100,703,106,102,71130,111,1692,TRUE,FALSE,80,55.78,0.63,0.47,0.25,0.02,0.21,0.93,-0.26,-0.26,1,2.9,1.38,1.98,0.75,-0.27,1,63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2052,39,218,-20,1658769,100,-206,263,133,0,124,1358,FALSE,TRUE,40,80.87,0.06,0.46,0.39,0.13,0.62,0.41,-0.2,0.8,0,3.74,2.25,1.83,-0.61,-0.19,1,659,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2053,16,24,11499942,11499957,100,59,12,8,7273,140,1387,FALSE,TRUE,40,70.79,0,0.41,0.67,0,0.58,1,-0.09,-0.09,1,1.77,0.85,0.9,0.33,0,0.2,119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2054,1129,-186,1207379,1207406,100,227,23,-194,17836,141,1687,FALSE,TRUE,40,74.37,0.66,0.27,0.21,0.01,0.39,0.97,-0.4,-0.4,1,2.36,0.95,1.59,0.79,-0.05,0.64,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
